using ndc
-0.114811 -0.312487 0.726072
-0.115864 -0.310972 0.716538
-0.110598 -0.311676 0.729657
-0.111125 -0.309581 0.718957
-0.142837 -0.310194 0.746953
-0.145321 -0.310427 0.740358
-0.147919 -0.310737 0.733389
-0.142185 -0.311646 0.74542
-0.144548 -0.31191 0.73877
-0.147115 -0.312185 0.731633
-0.138311 -0.313946 0.747482
-0.136638 -0.313701 0.753944
-0.139427 -0.31277 0.749617
-0.137686 -0.312553 0.75579
-0.123375 -0.315621 0.739462
-0.12238 -0.316113 0.74789
-0.127483 -0.315188 0.730817
-0.126349 -0.315639 0.738818
-0.125223 -0.316026 0.746964
-0.134383 -0.315358 0.724712
-0.136229 -0.315095 0.716866
-0.131864 -0.314999 0.723162
-0.133786 -0.31457 0.71445
-0.12044 -0.315552 0.740346
-0.119533 -0.316141 0.749124
-0.128963 -0.314594 0.722089
-0.13095 -0.313903 0.712288
-0.140762 -0.310012 0.752958
-0.138855 -0.309905 0.758988
-0.14335 -0.308755 0.748208
-0.141174 -0.308647 0.754292
-0.139199 -0.308619 0.760354
-0.143775 -0.30728 0.749503
-0.141568 -0.307278 0.75554
-0.139564 -0.30735 0.761576
-0.144426 -0.304063 0.752984
-0.146354 -0.303849 0.748282
-0.144127 -0.305713 0.751124
-0.146394 -0.305592 0.745598
-0.148702 -0.305346 0.740551
-0.146362 -0.307341 0.743041
-0.1495 -0.307522 0.735313
-0.140216 -0.311417 0.751428
-0.138394 -0.311248 0.75747
-0.14593 -0.308939 0.741576
-0.14868 -0.309344 0.73422
-0.106756 -0.253641 0.605998
-0.110975 -0.254271 0.605524
-0.107285 -0.25049 0.611772
-0.106412 -0.309431 0.725662
-0.105996 -0.306913 0.7167
-0.109658 -0.306766 0.710802
-0.106534 -0.312547 0.737955
-0.106404 -0.313817 0.743934
-0.106209 -0.315065 0.750022
-0.153679 -0.286441 0.746834
-0.156251 -0.286776 0.741321
-0.153194 -0.289546 0.747276
-0.1557 -0.290127 0.741781
-0.156135 -0.252366 0.688582
-0.15401 -0.252233 0.69198
-0.154626 -0.248858 0.678033
-0.152287 -0.248714 0.681616
-0.156967 -0.255869 0.698336
-0.154995 -0.255729 0.701465
-0.114272 -0.242782 0.628406
-0.113123 -0.241509 0.631174
-0.109986 -0.24395 0.627932
-0.109294 -0.242365 0.630884
-0.105822 -0.242672 0.630438
-0.106112 -0.244368 0.627244
-0.10654 -0.24619 0.623192
-0.142017 -0.305841 0.756835
-0.140043 -0.306031 0.76272
-0.142477 -0.304309 0.758261
-0.140568 -0.304619 0.763934
-0.141048 -0.303088 0.765338
-0.141447 -0.301434 0.76695
-0.142888 -0.302671 0.759851
-0.143244 -0.300929 0.761532
-0.144698 -0.302347 0.754915
-0.124868 -0.238075 0.635182
-0.122717 -0.23657 0.636716
-0.120115 -0.238471 0.633596
-0.118011 -0.237041 0.635006
-0.115514 -0.239208 0.633068
-0.11372 -0.237853 0.63456
-0.111474 -0.240021 0.633046
-0.110148 -0.23854 0.634795
-0.10794 -0.240787 0.633112
-0.107043 -0.23926 0.635076
-0.10359 -0.239606 0.635267
-0.104555 -0.241099 0.633037
-0.12031 -0.234469 0.638107
-0.118019 -0.231835 0.638397
-0.115561 -0.235091 0.636173
-0.113417 -0.232674 0.636337
-0.11132 -0.236393 0.635682
-0.108289 -0.234466 0.635919
-0.129299 -0.238187 0.638257
-0.133273 -0.238456 0.642102
-0.127194 -0.23674 0.64011
-0.131521 -0.237608 0.645379
-0.129457 -0.235898 0.648188
-0.127356 -0.233139 0.652028
-0.124929 -0.234689 0.642029
-0.122708 -0.23198 0.642859
-0.141183 -0.240636 0.655208
-0.139195 -0.240273 0.658524
-0.137347 -0.239264 0.64777
-0.135593 -0.238862 0.651719
-0.137667 -0.239928 0.663105
-0.136009 -0.239453 0.668872
-0.133931 -0.238102 0.655915
-0.132262 -0.236793 0.661365
-0.144401 -0.242569 0.66421
-0.147184 -0.245179 0.674439
-0.141814 -0.241953 0.666817
-0.143692 -0.244185 0.678552
-0.151728 -0.251876 0.695487
-0.149287 -0.251374 0.699195
-0.149787 -0.248403 0.685262
-0.147028 -0.247921 0.689843
-0.121352 -0.316515 0.756738
-0.124042 -0.316359 0.755711
-0.126493 -0.316165 0.75524
-0.12858 -0.315947 0.755441
-0.13042 -0.315627 0.756245
-0.106996 -0.237446 0.636108
-0.102908 -0.237854 0.636695
-0.103032 -0.23523 0.636474
-0.132673 -0.239687 0.68441
-0.13597 -0.242157 0.689291
-0.139297 -0.244816 0.694386
-0.130481 -0.240164 0.691565
-0.133998 -0.242681 0.695822
-0.137689 -0.245356 0.69993
-0.127623 -0.241023 0.699132
-0.132283 -0.24361 0.702194
-0.136233 -0.246089 0.705057
-0.13533 -0.247607 0.711425
-0.134444 -0.249511 0.7185
-0.131458 -0.245318 0.709331
-0.130874 -0.247456 0.716879
-0.12735 -0.243496 0.708046
-0.127095 -0.245919 0.716025
-0.118731 -0.239963 0.703758
-0.118274 -0.238488 0.69948
-0.117832 -0.23711 0.695758
-0.122886 -0.240235 0.70167
-0.122059 -0.23822 0.696047
-0.121099 -0.236452 0.691485
-0.125486 -0.237985 0.691717
-0.123938 -0.235798 0.68643
-0.128039 -0.237423 0.685579
-0.126102 -0.235112 0.680363
-0.12989 -0.236895 0.678251
-0.127434 -0.234352 0.673008
-0.141827 -0.247643 0.700614
-0.143994 -0.251087 0.708349
-0.139902 -0.248438 0.706988
-0.142789 -0.253096 0.716196
-0.141367 -0.254891 0.723199
-0.139104 -0.250202 0.713697
-0.137976 -0.252041 0.720652
-0.134504 -0.239453 0.676567
-0.137974 -0.241823 0.681727
-0.139513 -0.241482 0.673364
-0.141485 -0.244597 0.687681
-0.131181 -0.236494 0.66966
-0.127885 -0.233434 0.663342
-0.13697 -0.309841 0.765452
-0.137302 -0.308646 0.7667
-0.137678 -0.307484 0.767763
-0.138172 -0.306285 0.768742
-0.138716 -0.304998 0.769812
-0.12301 -0.242483 0.708634
-0.122931 -0.244884 0.71606
-0.118579 -0.241887 0.709616
-0.118398 -0.244234 0.716549
-0.113629 -0.243843 0.717049
-0.109158 -0.243678 0.717542
-0.114008 -0.241555 0.710411
-0.109593 -0.241422 0.711055
-0.114801 -0.239715 0.704724
-0.110571 -0.239286 0.704733
-0.114499 -0.237992 0.699891
-0.118117 -0.246936 0.72424
-0.11768 -0.250031 0.732708
-0.113349 -0.246548 0.724552
-0.113023 -0.249631 0.732854
-0.108906 -0.246401 0.724926
-0.108692 -0.249475 0.733098
-0.105186 -0.249486 0.733352
-0.105291 -0.246424 0.725289
-0.105439 -0.243701 0.718039
-0.105674 -0.241514 0.711893
-0.105906 -0.239652 0.706671
-0.126639 -0.248601 0.724218
-0.12597 -0.251657 0.732944
-0.122607 -0.247611 0.724066
-0.12206 -0.250715 0.732727
-0.15077 -0.266741 0.735233
-0.14873 -0.26771 0.740364
-0.14689 -0.269002 0.745444
-0.149182 -0.263839 0.732135
-0.147193 -0.265041 0.737778
-0.145339 -0.266587 0.743642
-0.147088 -0.26091 0.729049
-0.145196 -0.262378 0.735209
-0.143388 -0.264181 0.741697
-0.141064 -0.261671 0.739699
-0.138419 -0.259131 0.737723
-0.14274 -0.259615 0.732666
-0.139893 -0.256827 0.730214
-0.144451 -0.257894 0.726034
-0.149017 -0.259531 0.722725
-0.150952 -0.257952 0.71556
-0.151215 -0.262764 0.726393
-0.153111 -0.261648 0.720527
-0.152897 -0.265911 0.729851
-0.146143 -0.256297 0.719406
-0.147673 -0.254663 0.712597
-0.145502 -0.270982 0.750671
-0.144309 -0.273876 0.756647
-0.14368 -0.268764 0.750023
-0.142169 -0.271301 0.756548
-0.141712 -0.266423 0.748705
-0.140179 -0.268892 0.755752
-0.152198 -0.269802 0.737389
-0.149981 -0.270464 0.74248
-0.151122 -0.273177 0.743999
-0.147946 -0.271309 0.747229
-0.148931 -0.273607 0.748507
-0.14681 -0.273787 0.752337
-0.15466 -0.268931 0.73131
-0.153611 -0.258708 0.712472
-0.150359 -0.254486 0.707284
-0.152868 -0.25532 0.70457
-0.146947 -0.251309 0.703657
-0.144464 -0.247856 0.695656
-0.153045 -0.279466 0.746132
-0.150563 -0.279602 0.751054
-0.152171 -0.276171 0.745259
-0.149768 -0.276436 0.750007
-0.147081 -0.294031 0.758328
-0.145234 -0.294238 0.763042
-0.146918 -0.291547 0.760416
-0.145039 -0.291818 0.765126
-0.144729 -0.289365 0.766728
-0.144309 -0.286922 0.767797
-0.146393 -0.288989 0.762463
-0.145806 -0.286407 0.763786
-0.143492 -0.299057 0.763411
-0.141711 -0.299625 0.768869
-0.143584 -0.296989 0.765577
-0.141883 -0.297637 0.77087
-0.141949 -0.295441 0.772908
-0.141914 -0.293165 0.77471
-0.143555 -0.294719 0.767787
-0.143428 -0.292352 0.769733
-0.146389 -0.302123 0.750695
-0.148246 -0.27984 0.755577
-0.146192 -0.280314 0.759909
-0.147474 -0.276735 0.754387
-0.145323 -0.277292 0.758846
-0.156276 -0.283067 0.740854
-0.153594 -0.282987 0.746566
-0.151087 -0.282928 0.751665
-0.148827 -0.283012 0.756171
-0.146859 -0.283262 0.760314
-0.144478 -0.281109 0.764217
-0.143004 -0.282156 0.768619
-0.143511 -0.278469 0.763767
-0.14198 -0.279849 0.768691
-0.142269 -0.27588 0.763111
-0.140706 -0.277641 0.768654
-0.139223 -0.275576 0.768546
-0.137567 -0.27365 0.768315
-0.140623 -0.273559 0.7628
-0.138794 -0.271402 0.762361
-0.135215 -0.277508 0.778948
-0.13644 -0.275655 0.773738
-0.13656 -0.279126 0.779215
-0.137942 -0.277398 0.773885
-0.13794 -0.280859 0.779114
-0.139341 -0.279274 0.773838
-0.140062 -0.285089 0.779306
-0.138453 -0.285798 0.784812
-0.139172 -0.28275 0.778889
-0.137649 -0.284076 0.784461
-0.136392 -0.282415 0.784703
-0.132103 -0.27499 0.778669
-0.132881 -0.272577 0.773214
-0.13369 -0.270097 0.767412
-0.133765 -0.2763 0.779032
-0.134797 -0.274089 0.773534
-0.135748 -0.271835 0.767915
-0.134918 -0.280821 0.784777
-0.133559 -0.279059 0.784007
-0.13351 -0.251763 0.726079
-0.13677 -0.254129 0.72794
-0.132507 -0.254485 0.734341
-0.135536 -0.256651 0.73585
-0.136995 -0.261871 0.745811
-0.135709 -0.26475 0.753758
-0.134303 -0.259647 0.744397
-0.133161 -0.262781 0.752764
-0.131448 -0.257691 0.743243
-0.130415 -0.261024 0.751924
-0.129383 -0.252858 0.733416
-0.1302 -0.249943 0.724848
-0.128448 -0.256194 0.742513
-0.127466 -0.259618 0.751327
-0.125133 -0.255058 0.742096
-0.124192 -0.258509 0.750928
-0.139475 -0.264151 0.747283
-0.138047 -0.26678 0.75478
-0.121331 -0.254141 0.741839
-0.120479 -0.257615 0.750659
-0.117086 -0.253458 0.741726
-0.116385 -0.256945 0.750512
-0.129462 -0.264179 0.759707
-0.128576 -0.267072 0.766546
-0.126489 -0.262854 0.759229
-0.125527 -0.265816 0.766166
-0.123198 -0.261773 0.758869
-0.122182 -0.26477 0.765856
-0.118582 -0.263948 0.765652
-0.114804 -0.263366 0.765563
-0.119551 -0.26091 0.758622
-0.115617 -0.260276 0.758488
-0.120093 -0.270383 0.778159
-0.121156 -0.267537 0.772069
-0.123577 -0.271352 0.778358
-0.12457 -0.268544 0.77233
-0.126848 -0.272508 0.778582
-0.127724 -0.269744 0.772633
-0.13153 -0.277609 0.783937
-0.129735 -0.273797 0.778743
-0.128931 -0.276749 0.784736
-0.125918 -0.275563 0.784792
-0.12254 -0.274442 0.784673
-0.119003 -0.273512 0.784558
-0.130514 -0.271114 0.772937
-0.131302 -0.268514 0.766958
-0.132168 -0.265762 0.760301
-0.134617 -0.267504 0.760968
-0.116562 -0.269656 0.778063
-0.113072 -0.269188 0.778091
-0.117589 -0.266763 0.771918
-0.113955 -0.266242 0.771891
-0.106757 -0.268901 0.778412
-0.107153 -0.265862 0.77212
-0.107519 -0.262867 0.765665
-0.109726 -0.268966 0.778231
-0.110377 -0.265967 0.771978
-0.110993 -0.263025 0.765582
-0.115523 -0.272825 0.78452
-0.112186 -0.272392 0.784583
-0.112594 -0.25304 0.741761
-0.112097 -0.256523 0.750488
-0.10843 -0.252853 0.741894
-0.108139 -0.256315 0.750549
-0.105065 -0.252832 0.742054
-0.104935 -0.256265 0.750644
-0.111564 -0.259881 0.758463
-0.107841 -0.259685 0.758512
-0.104672 -0.262824 0.765757
-0.104809 -0.259629 0.758588
-0.109075 -0.272197 0.78474
-0.106358 -0.272143 0.784921
-0.139621 -0.302026 0.77279
-0.139947 -0.300337 0.774591
-0.140193 -0.298455 0.776502
-0.139225 -0.30359 0.771111
-0.141773 -0.290953 0.776066
-0.141507 -0.288854 0.777002
-0.143215 -0.29001 0.771175
-0.142886 -0.287732 0.772148
-0.140354 -0.296347 0.778455
-0.140416 -0.294167 0.78018
-0.141608 -0.283416 0.773356
-0.141034 -0.286887 0.777778
-0.142385 -0.285533 0.772784
-0.143759 -0.284517 0.768371
-0.140356 -0.292095 0.781476
-0.140167 -0.290202 0.782373
-0.140592 -0.281274 0.773612
-0.139818 -0.288554 0.783085
-0.139197 -0.287323 0.784317
-0.135933 -0.312359 0.762395
-0.136562 -0.311111 0.763987
-0.109372 -0.316528 0.756105
-0.112715 -0.316738 0.756453
-0.115839 -0.316795 0.757058
-0.11859 -0.316621 0.757851
-0.133687 -0.314397 0.759149
-0.13497 -0.31347 0.760776
-0.14521 -0.283768 0.764291
-0.136814 -0.269333 0.761667
-0.132143 -0.315117 0.757557
-0.104327 -0.268891 0.778552
-0.104509 -0.265839 0.772242
-0.104145 -0.27213 0.785051
-0.107004 -0.248126 0.61791
-0.106549 -0.311182 0.732067
-0.105999 -0.31629 0.756038
-0.119132 -0.254995 0.596603
-0.117396 -0.259493 0.596092
-0.123043 -0.254803 0.590772
-0.121269 -0.258949 0.590699
-0.119955 -0.263659 0.593703
-0.11627 -0.264575 0.598935
-0.118918 -0.269448 0.60159
-0.115491 -0.270502 0.606686
-0.118117 -0.275514 0.613204
-0.114882 -0.276726 0.618931
-0.117492 -0.281603 0.627156
-0.114322 -0.282752 0.633707
-0.11348 -0.259604 0.600736
-0.112649 -0.26465 0.602453
-0.112214 -0.270771 0.609742
-0.115081 -0.255094 0.602262
-0.16274 -0.296738 0.721486
-0.160826 -0.295389 0.726974
-0.159066 -0.294263 0.731749
-0.164206 -0.293624 0.720728
-0.162175 -0.292402 0.726315
-0.160246 -0.291367 0.731132
-0.164812 -0.29823 0.715041
-0.16301 -0.300999 0.715774
-0.161148 -0.303304 0.716176
-0.160983 -0.299358 0.722231
-0.159035 -0.301608 0.723214
-0.156721 -0.299964 0.730763
-0.159065 -0.297812 0.728067
-0.157102 -0.296389 0.734227
-0.156736 -0.303633 0.725541
-0.159043 -0.305295 0.7174
-0.154518 -0.305251 0.727942
-0.15661 -0.306987 0.720047
-0.154127 -0.308293 0.723178
-0.151724 -0.309306 0.726774
-0.152189 -0.306483 0.730994
-0.152733 -0.303546 0.734536
-0.154654 -0.301956 0.732637
-0.148215 -0.313684 0.722586
-0.149605 -0.312447 0.72436
-0.150369 -0.310938 0.726657
-0.144345 -0.315233 0.717978
-0.146386 -0.314636 0.720413
-0.140444 -0.31523 0.712206
-0.142359 -0.315413 0.7153
-0.120124 -0.301794 0.67423
-0.116932 -0.302315 0.683411
-0.123424 -0.305346 0.680332
-0.121004 -0.305598 0.687297
-0.126582 -0.308403 0.686656
-0.123596 -0.308828 0.694783
-0.126052 -0.311157 0.701281
-0.129056 -0.310665 0.692824
-0.131185 -0.312259 0.698398
-0.116664 -0.304687 0.692014
-0.116076 -0.306324 0.698438
-0.11952 -0.307409 0.696461
-0.121837 -0.310647 0.7053
-0.117882 -0.297743 0.666477
-0.116871 -0.293121 0.656317
-0.114693 -0.298141 0.674603
-0.113795 -0.293633 0.663682
-0.116878 -0.287709 0.642696
-0.113816 -0.288486 0.649488
-0.111104 -0.294306 0.669685
-0.111534 -0.298675 0.681814
-0.11276 -0.302264 0.690633
-0.112764 -0.305205 0.700273
-0.114058 -0.307894 0.707408
-0.11156 -0.283883 0.639122
-0.111203 -0.289361 0.654952
-0.117963 -0.309389 0.706261
-0.111904 -0.27746 0.622846
-0.136446 -0.314121 0.70479
-0.138542 -0.314775 0.708573
-0.133816 -0.313324 0.701852
-0.102706 -0.232148 0.634465
-0.10775 -0.230964 0.633889
-0.123799 -0.229341 0.648636
-0.125335 -0.230628 0.65882
-0.125527 -0.231955 0.668565
-0.124602 -0.232982 0.675883
-0.12271 -0.233852 0.681966
-0.120079 -0.234673 0.6873
-0.116879 -0.235544 0.692074
-0.113299 -0.236476 0.696393
-0.10955 -0.237372 0.700052
-0.105761 -0.23794 0.702292
-0.116822 -0.228869 0.636304
-0.120698 -0.228697 0.64093
-0.112402 -0.229665 0.634298
-0.150789 -0.304644 0.737042
-0.157022 -0.29366 0.736876
-0.158763 -0.283254 0.735526
-0.158722 -0.287175 0.73585
-0.158082 -0.290682 0.736296
-0.166375 -0.294949 0.714173
-0.0860674 -0.229926 0.6351
-0.0911154 -0.229971 0.633221
-0.0966056 -0.229686 0.632022
-0.0847025 -0.226132 0.628889
-0.0898579 -0.226146 0.626852
-0.0955302 -0.225773 0.625445
-0.0831718 -0.221647 0.62162
-0.0883862 -0.221517 0.619298
-0.094162 -0.221019 0.617614
-0.0790179 -0.229954 0.641972
-0.0820339 -0.229869 0.637912
-0.0776913 -0.226266 0.636774
-0.0805831 -0.226149 0.632199
-0.0759782 -0.22264 0.630054
-0.0790489 -0.221844 0.625137
-0.0806639 -0.235072 0.683867
-0.0782704 -0.234547 0.678844
-0.0765428 -0.233907 0.672692
-0.0796748 -0.233083 0.67977
-0.0772132 -0.232352 0.674697
-0.0755123 -0.231313 0.667983
-0.0781351 -0.229925 0.673847
-0.0756193 -0.22884 0.668353
-0.0741303 -0.227849 0.662088
-0.0732663 -0.226309 0.65319
-0.0746063 -0.229993 0.659511
-0.0755773 -0.232951 0.664514
-0.0732113 -0.224849 0.643944
-0.0746242 -0.228577 0.650576
-0.0756531 -0.231708 0.655577
-0.0872151 -0.23599 0.6922
-0.0836849 -0.235561 0.688334
-0.0864891 -0.234117 0.688079
-0.0828553 -0.233647 0.684235
-0.085115 -0.230967 0.681819
-0.081385 -0.230368 0.677832
-0.0949488 -0.23654 0.697565
-0.0910814 -0.236331 0.695347
-0.0939391 -0.234622 0.693131
-0.090245 -0.234433 0.691023
-0.091856 -0.231387 0.686189
-0.0884388 -0.231089 0.684129
-0.098539 -0.236589 0.698794
-0.0973422 -0.234572 0.694182
-0.0953582 -0.230936 0.686419
-0.101817 -0.236434 0.698955
-0.100698 -0.234176 0.693947
-0.0990575 -0.230433 0.686012
-0.0966633 -0.224518 0.67448
-0.0922775 -0.22533 0.675332
-0.0884862 -0.226687 0.676503
-0.0838223 -0.226671 0.674011
-0.0792831 -0.225534 0.668548
-0.0758281 -0.225369 0.66397
-0.0732864 -0.224158 0.656138
-0.0718653 -0.222079 0.645745
-0.0715618 -0.220554 0.636001
-0.0725427 -0.219347 0.62812
-0.0741588 -0.223616 0.636179
-0.0746576 -0.218212 0.621671
-0.0756874 -0.227274 0.642934
-0.0768325 -0.230471 0.647846
-0.0774502 -0.217108 0.616181
-0.0812608 -0.216233 0.612071
-0.0864465 -0.215553 0.609239
-0.0922547 -0.214764 0.607183
-0.107121 -0.227137 0.628987
-0.106284 -0.222966 0.62255
-0.105094 -0.218299 0.615155
-0.102047 -0.228575 0.630165
-0.101135 -0.224533 0.623583
-0.0998803 -0.219786 0.615903
-0.115663 -0.225297 0.632125
-0.114379 -0.221168 0.626504
-0.113068 -0.216928 0.619421
-0.11154 -0.225947 0.629441
-0.110652 -0.221764 0.623461
-0.109449 -0.217174 0.616345
-0.121556 -0.231542 0.677071
-0.120135 -0.228419 0.670985
-0.118566 -0.224604 0.664265
-0.12331 -0.230498 0.670994
-0.121823 -0.227154 0.664831
-0.120249 -0.222908 0.657261
-0.123964 -0.229196 0.6635
-0.122507 -0.225739 0.657197
-0.120927 -0.221568 0.650118
-0.120439 -0.219638 0.640505
-0.118903 -0.218089 0.631028
-0.122019 -0.224209 0.648075
-0.120416 -0.222801 0.638916
-0.123461 -0.227713 0.654091
-0.121916 -0.226399 0.644795
-0.115765 -0.233449 0.687438
-0.114339 -0.230809 0.681994
-0.112457 -0.22736 0.675664
-0.118956 -0.232499 0.682512
-0.117515 -0.229621 0.676739
-0.115644 -0.225938 0.670292
-0.108626 -0.235264 0.695252
-0.107361 -0.232812 0.689882
-0.106129 -0.229322 0.682649
-0.11222 -0.234405 0.691797
-0.110886 -0.231864 0.686355
-0.109181 -0.228204 0.679192
-0.105162 -0.235903 0.697583
-0.103972 -0.233574 0.692433
-0.102694 -0.229859 0.684593
-0.101143 -0.223997 0.673116
-0.105507 -0.224154 0.672265
-0.109644 -0.222833 0.667607
-0.11308 -0.220562 0.660316
-0.116923 -0.219342 0.653832
-0.118823 -0.216977 0.643793
-0.118353 -0.214035 0.63157
-0.116984 -0.21228 0.621058
-0.114738 -0.211571 0.61381
-0.111644 -0.211564 0.609274
-0.116292 -0.217161 0.623968
-0.1178 -0.221756 0.631639
-0.119229 -0.225346 0.637299
-0.107889 -0.211932 0.606433
-0.103351 -0.212731 0.605425
-0.0980598 -0.213713 0.605733
-0.0940178 -0.217674 0.661852
-0.0887142 -0.21867 0.662771
-0.0833298 -0.2204 0.663559
-0.0917955 -0.211603 0.651497
-0.0863271 -0.212718 0.652232
-0.0808037 -0.213683 0.650806
-0.0882091 -0.206272 0.643517
-0.0829252 -0.207932 0.644958
-0.0775956 -0.208861 0.643314
-0.0773362 -0.219359 0.656462
-0.0729295 -0.219641 0.650186
-0.0751379 -0.213726 0.645706
-0.07046 -0.213186 0.637921
-0.0721598 -0.208982 0.638464
-0.0673965 -0.207972 0.630246
-0.0701677 -0.217272 0.637551
-0.0695572 -0.215515 0.626655
-0.0705029 -0.213779 0.617401
-0.0726903 -0.212398 0.6105
-0.06748 -0.211279 0.626637
-0.0666802 -0.209239 0.615438
-0.0642364 -0.205634 0.618544
-0.0632838 -0.203046 0.606173
-0.0756041 -0.211221 0.605149
-0.0793727 -0.210101 0.600838
-0.0678411 -0.207471 0.606251
-0.0702326 -0.206052 0.599344
-0.06461 -0.201027 0.596079
-0.0671494 -0.199644 0.58899
-0.0841127 -0.20896 0.5973
-0.0898522 -0.208033 0.595087
-0.0730965 -0.204809 0.594097
-0.0767142 -0.203643 0.589971
-0.0695043 -0.198187 0.583596
-0.0726098 -0.197057 0.579795
-0.0813389 -0.202268 0.5862
-0.0865241 -0.200597 0.582776
-0.0766241 -0.194916 0.574899
-0.0816687 -0.192879 0.570877
-0.0593228 -0.19705 0.597816
-0.0601999 -0.199978 0.610674
-0.063304 -0.202403 0.622648
-0.0736792 -0.203639 0.636558
-0.0791139 -0.202634 0.637832
-0.084399 -0.201046 0.636394
-0.0681769 -0.203765 0.631726
-0.064304 -0.193006 0.578607
-0.0609247 -0.194339 0.586347
-0.0762972 -0.184458 0.558547
-0.0713212 -0.187026 0.563566
-0.067906 -0.190635 0.571146
-0.0994452 -0.217001 0.660048
-0.105499 -0.216977 0.657953
-0.0974611 -0.210278 0.648325
-0.0934539 -0.204278 0.63938
-0.102979 -0.208565 0.642534
-0.0988156 -0.201966 0.632693
-0.11073 -0.21334 0.64641
-0.115177 -0.211525 0.636295
-0.107844 -0.205783 0.632672
-0.103723 -0.199252 0.623365
-0.111405 -0.202921 0.620765
-0.10699 -0.195941 0.611458
-0.11572 -0.207592 0.620477
-0.114653 -0.205535 0.608652
-0.112246 -0.204436 0.600329
-0.109056 -0.204335 0.595594
-0.112207 -0.199629 0.60699
-0.10761 -0.192183 0.596999
-0.11094 -0.197285 0.594634
-0.105921 -0.189336 0.583441
-0.105423 -0.204794 0.593151
-0.101081 -0.205715 0.592584
-0.108231 -0.196302 0.586409
-0.102688 -0.188308 0.574324
-0.104844 -0.196323 0.581809
-0.0991227 -0.188615 0.569763
-0.0956852 -0.207013 0.593598
-0.101253 -0.196743 0.579426
-0.0954381 -0.188825 0.56714
-0.097156 -0.19762 0.578956
-0.0918528 -0.189933 0.567194
-0.0920231 -0.198842 0.57993
-0.0869727 -0.191076 0.568082
-0.100013 -0.181995 0.573511
-0.10217 -0.184902 0.586897
-0.101724 -0.188774 0.601711
-0.0943914 -0.196313 0.625654
-0.0895173 -0.198955 0.632366
-0.0987515 -0.192913 0.615455
-0.0928054 -0.182176 0.560179
-0.0962813 -0.180985 0.564215
-0.0820099 -0.182894 0.556418
-0.0879856 -0.182952 0.557894
-0.0845796 -0.316988 0.763659
-0.0822007 -0.316602 0.76397
-0.0799063 -0.316342 0.763423
-0.0779143 -0.316031 0.76343
-0.0761212 -0.315622 0.763895
-0.0697614 -0.309897 0.771431
-0.0693931 -0.308793 0.772535
-0.0689783 -0.307747 0.773432
-0.0684692 -0.306677 0.774294
-0.0679158 -0.305524 0.77529
-0.0672937 -0.287431 0.789368
-0.0682473 -0.286028 0.789649
-0.0696044 -0.28454 0.790074
-0.0713207 -0.282968 0.790289
-0.0733637 -0.280919 0.789536
-0.0764391 -0.279887 0.79069
-0.0795308 -0.278723 0.790919
-0.0829345 -0.277654 0.790936
-0.0864668 -0.276773 0.790937
-0.0898689 -0.276124 0.790984
-0.0930504 -0.275717 0.7911
-0.095948 -0.275533 0.791283
-0.0984419 -0.275476 0.791471
-0.0669412 -0.302792 0.778195
-0.06654 -0.301215 0.779952
-0.0662001 -0.299428 0.781848
-0.0674016 -0.304227 0.776613
-0.0659247 -0.2974 0.78379
-0.0657426 -0.29531 0.785498
